stand,date_1,nb_cats_1,date_2,date_3,date_4,nb_people_4,date_5,nb_people_5,time_property_5,nb_cats_5,date_6,nb_people_6,newhouse_6,date_7,nb_people_7,moving_7,date_8,nb_people_8,moving_8,ndohh_8,dohh_enough_8,dohh_toomany_8,date_9,nb_people_9,moving_9,ndohh_9,dohh_enough_9,dohh_toomany_9,dohh_number_9,date_10,nb_people_10,moving_10,ndohh_10,dohh_enough_10,dohh_toomany_10,dohh_number_10,date_11,nb_people_11,ndohh_11,dohh_enough_11,dohh_toomany_11,dohh_number_11,date_12,inhabited_12,stand_household_12,time_property_12,new_house_12,ndohh_12,dohh_toomany_12,dohh_enough_12
E-60069,07/13/2011,0,03/30/2012,12/12/2012,6,07/20/2012,08/01/2013,6,4,0,03/04/2014,5,0,,,,,,,,,,07/28/2015,5,1,1,,,1,01/06/2016,4,1,1,,,1,18-May-16,4,1,,,1,2016/12/19,1,1,4,,0,,
E-60070,07/13/2011,0,04/03/2012,,,07/20/2012,,,,,,,,,,,,,,,,,07/28/2015,5,1,,88,,,01/06/2016,5,1,,88,,,18-May-16,5,,88,,,2016/12/20,1,1,4,,,,88
E-60071,07/13/2011,0,03/30/2012,12/20/2012,88,07/20/2012,08/01/2013,10,4,0,03/04/2014,4,0,07/11/2014,10,1,,,,,,,07/28/2015,10,1,1,,,1,01/06/2016,10,1,1,,,1,18-May-16,10,1,,,,2016/12/19,1,1,4,,0,,
E-60073,07/13/2011,0,03/30/2012,12/12/2012,3,07/20/2012,08/01/2013,4,4,0,03/04/2014,3,0,07/11/2014,4,1,,,,,,,07/28/2015,4,1,1,,,1,01/06/2016,4,1,1,,,1,18-May-16,4,1,,,,2016/12/19,1,1,4,,0,,
E-60074,07/13/2011,0,,12/12/2012,1,07/20/2012,08/01/2013,1,4,0,03/04/2014,1,0,07/11/2014,1,1,,,,,,,,,,,,,,01/06/2016,4,1,1,,,,18-May-16,4,1,,,,2016/12/19,1,1,4,,0,,
E-60075,07/13/2011,0,04/04/2012,12/12/2012,88,07/20/2012,08/01/2013,6,4,0,03/04/2014,6,0,07/11/2014,4,1,,,,,,,07/28/2015,4,1,1,,,1,01/06/2016,4,1,1,,,1,18-May-16,4,1,,,1,2016/12/19,1,1,4,,0,,
E-60076,07/13/2011,0,,12/12/2012,88,07/20/2012,08/01/2013,6,4,0,03/04/2014,5,0,,,,,,,,,,07/28/2015,6,1,,88,,,01/06/2016,6,1,,88,,,18-May-16,6,,88,,,2016/12/20,1,1,4,,,,88
E-60077,07/13/2011,0,,12/12/2012,5,07/20/2012,08/01/2013,5,4,0,03/04/2014,6,0,07/11/2014,4,1,,,,,,,07/28/2015,5,1,1,,,1,01/06/2016,5,1,1,,,1,18-May-16,5,1,,,,2016/12/19,1,1,4,,0,,
E-60078,07/13/2011,0,03/30/2012,12/12/2012,12,07/20/2012,08/01/2013,11,4,0,03/04/2014,12,0,07/11/2014,12,1,,,,,,,07/28/2015,12,1,1,,,1,01/06/2016,12,1,1,,,1,18-May-16,12,1,,,1,2016/12/19,1,1,4,,0,,
E-60079,,,03/30/2012,,,07/20/2012,08/01/2013,2,4,0,03/04/2014,2,0,07/11/2014,2,1,,,,,,,07/28/2015,3,1,1,,,1,01/06/2016,3,1,1,,,1,18-May-16,3,1,,,1,2016/12/19,1,1,4,,0,,
E-60080,07/13/2011,0,03/30/2012,12/12/2012,5,07/20/2012,09/18/2013,5,4,0,03/04/2014,5,0,07/11/2014,5,1,,,,,,,08/12/2015,4,1,,88,,,01/06/2016,6,1,,88,,,18-May-16,6,,88,,,2016/12/19,1,1,4,,,,88
E-60081,07/13/2011,0,03/30/2012,,,07/20/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E-60082,07/13/2011,0,03/30/2012,12/12/2012,4,07/20/2012,08/01/2013,1,4,0,03/04/2014,1,0,,,,,,,,,,07/28/2015,2,1,88,,,,01/06/2016,2,1,1,,,1,18-May-16,2,1,,,1,2016/12/19,1,1,4,,0,,
E-60083,07/13/2011,0,03/30/2012,12/12/2012,5,07/20/2012,08/01/2013,5,4,0,03/04/2014,5,0,07/11/2014,5,1,,,,,,,07/28/2015,4,1,1,,,1,01/06/2016,4,1,1,,,1,18-May-16,1,1,,,1,2016/12/19,1,1,4,,0,,
E-60084,07/13/2011,0,03/30/2012,12/12/2012,1,07/19/2012,08/01/2013,1,4,0,03/04/2014,2,0,07/11/2014,1,1,,,,,,,07/28/2015,1,1,0,,,,01/06/2016,1,1,88,,,,18-May-16,4,1,,,1,2016/12/19,1,1,4,,0,,
E-60085,07/13/2011,0,03/30/2012,12/12/2012,4,07/19/2012,08/01/2013,4,4,0,03/04/2014,4,0,07/09/2014,4,1,10/28/2014,4,1,1,,,07/28/2015,4,1,88,,,,01/06/2016,4,1,1,,,1,05-May-16,4,1,,,1,2016/12/19,1,1,4,,0,,
E-60086,,,03/30/2012,12/12/2012,4,07/19/2012,08/01/2013,4,4,0,02/27/2014,2,0,07/09/2014,4,1,10/28/2014,4,1,1,,,07/28/2015,4,1,88,,,,01/06/2016,4,1,1,,,1,,,,,,,2016/12/19,1,1,4,,0,,
E-60087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/06/2016,4,1,1,,,1,05-May-16,4,1,,,1,2016/12/19,1,1,4,,0,,
E-60089,,,,12/12/2012,2,07/19/2012,09/17/2013,2,4,0,02/27/2014,5,0,,,,,,,,,,08/11/2015,4,1,,88,,,01/06/2016,4,1,,88,,,18-May-16,2,,88,,,2016/12/19,1,1,4,,,,88
E-60090,07/13/2011,0,03/30/2012,,,07/19/2012,08/01/2013,4,4,0,02/27/2014,5,0,07/09/2014,4,1,10/28/2014,4,1,88,,,07/28/2015,4,1,1,,,1,01/06/2016,1,1,1,,,,17-May-16,1,1,,,1,2016/12/19,1,1,4,,0,,
E-60091,,,,12/12/2012,88,07/19/2012,08/01/2013,3,4,0,02/27/2014,3,0,07/09/2014,3,1,10/28/2014,3,1,88,,,07/28/2015,5,1,1,,,1,01/06/2016,3,1,1,,,1,17-May-16,4,1,,,1,2016/12/19,1,1,4,,0,,
E-H1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/19,1,1,4,,0,,
E-H4007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-16,2,1,,,1,2016/12/20,1,1,4,,0,,
E-H4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-16,5,1,,,1,2016/12/20,1,1,4,,0,,
E-H4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,1,1,,,1,,,,,,,,
E-H4010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,5,1,,,1,,,,,,,,
E-H4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,2,1,,,1,,,,,,,,
E-H4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,4,1,,,1,2016/12/19,1,1,4,,0,,
E-H4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,4,1,,,,2016/12/19,1,1,4,,0,,
E-H4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,1,1,,,,2016/12/19,1,1,4,,88,,
E-H4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,1,88,,,,,,,,,,,
E-H4017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,3,1,,,1,2016/12/19,1,1,4,,0,,
E-H4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,2,1,,,1,2016/12/19,1,1,4,,0,,
E-H4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/19,1,1,4,,0,,
E-H4020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/19,1,1,4,,0,,
E-H4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,3,1,,,1,2016/12/19,1,1,4,,0,,
E-H4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,7,1,,,,2016/12/19,1,1,4,,0,,
E-H4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,5,1,,,1,2016/12/14,1,1,4,,0,,
E-H4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/14,1,1,4,,88,,
E-H4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,3,1,,,1,2016/12/14,1,1,4,,88,,
E-H4027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17-May-16,3,1,,,,2016/12/14,1,1,4,,0,,
E-H4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,2,1,,,1,,,,,,,,
E-H4029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,4,,88,,,,,,,,,,
E-H4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,5,1,,,1,,,,,,,,
E-H4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,3,1,,,,,,,,,,,
E-H4032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,1,88,,,,,,,,,,,
E-H4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,5,1,,,1,,,,,,,,
E-H4034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,7,,88,,,,,,,,,,
E-H4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,3,88,,,,,,,,,,,
E-H4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,3,1,,,1,,,,,,,,
E-H4037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Jun-16,4,1,,,1,,,,,,,,
E-H4039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,3,1,,,1,,,,,,,,
E-H4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,1,1,,,,,,,,,,,
E-H4041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,4,1,,,1,,,,,,,,
E-H4042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,2,1,,,,,,,,,,,
E-H4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,2,1,,,1,,,,,,,,
E-H4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,2,1,,,,,,,,,,,
E-H4046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,3,1,,,1,,,,,,,,
E-H4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,4,1,,,1,,,,,,,,
E-H4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,6,,88,,,,,,,,,,
E-H4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,4,1,,,1,,,,,,,,
E-H4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,3,1,,,1,,,,,,,,
E-H4054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,4,1,,,1,,,,,,,,
E-H4056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,2,1,,,,,,,,,,,
E-H4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,3,1,,,,,,,,,,,
E-H4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,3,1,,,1,,,,,,,,
E-H4062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,4,1,,,1,,,,,,,,
E-H4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,5,1,,,,,,,,,,,
E-H4064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,4,1,,,1,,,,,,,,
E-H4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,1,88,,,,,,,,,,,
E-H4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-May-16,1,1,,,1,,,,,,,,
E-H4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-May-16,2,1,,,1,,,,,,,,
E-H4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-May-16,3,1,,,1,,,,,,,,
E-H4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-May-16,2,1,,,1,,,,,,,,
E-H4073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-May-16,3,1,,,1,,,,,,,,
E-H4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-May-16,2,88,,,,,,,,,,,
E-H4075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/22,1,1,4,,88,,
E-H4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/22,1,1,4,,0,,
E-H4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,1,1,,,,,,,,,,,
E-H4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Jun-16,3,1,,,,,,,,,,,
E-H4080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,3,1,,,1,,,,,,,,
E-H4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,3,1,,,1,,,,,,,,
E-H4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,2,1,,,1,,,,,,,,
E-H4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,4,1,,,1,,,,,,,,
E-H4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,3,1,,,1,,,,,,,,
E-H4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,5,1,,,1,,,,,,,,
E-H4090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,4,1,,,1,,,,,,,,
E-H4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,3,1,,,1,,,,,,,,
E-H4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,2,1,,,1,,,,,,,,
E-H4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,2,88,,,,,,,,,,,
E-H4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,5,1,,,1,,,,,,,,
E-H4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,3,1,,,1,,,,,,,,
E-H4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,4,1,,,1,,,,,,,,
E-H4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,1,1,,,,,,,,,,,
E-H4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,2,1,,,1,,,,,,,,
E-H4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,4,1,,,1,,,,,,,,
E-H4107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,3,1,,,1,,,,,,,,
E-H4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,3,1,,,1,,,,,,,,
E-H4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,4,1,,,1,,,,,,,,
E-H4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,9,1,,,1,,,,,,,,
E-H4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,2,1,,,1,,,,,,,,
E-H4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-Jul-16,1,88,,,,,,,,,,,
E-H4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Jun-16,3,1,,,,,,,,,,,
E-H4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/11/28,1,1,1,1,0,,
E-H5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/22,1,1,4,,0,,
E-H5039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/12/15,1,1,4,,0,,
C-20184,,,12/23/2011,,,06/14/2012,05/28/2013,3,4,0,02/04/2014,3,0,05/21/2014,3,1,09/25/2014,3,1,0,,,05/07/2015,4,1,88,,,,09/29/2015,1,1,,88,,,15-Apr-16,7,,88,,,2016/11/15,1,1,4,,0,,
C-20185,,,12/23/2011,,,06/14/2012,05/28/2013,1,4,0,02/04/2014,2,0,05/20/2014,1,1,09/25/2014,1,1,1,,,05/07/2015,1,1,0,,,,09/29/2015,1,1,0,,,,04-Apr-16,1,0,,,,2016/11/15,1,1,4,,0,,
C-20186,,,,,,06/12/2012,05/29/2013,11,4,0,05/06/2014,9,0,05/20/2014,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-20187,,,12/23/2011,,,07/03/2012,05/28/2013,,4,0,02/03/2014,2,0,05/20/2014,3,1,09/25/2014,3,1,0,,,05/07/2015,3,1,88,,,,09/29/2015,3,1,88,,,,04-Apr-16,3,1,,,,2016/11/15,1,1,4,,88,,
C-20188,,,01/04/2012,,,07/03/2012,06/05/2013,10,4,0,02/03/2014,7,0,05/20/2014,7,1,09/25/2014,7,1,1,,,05/07/2015,7,1,88,,,,,,,,,,,04-Apr-16,7,0,,,,2016/11/15,1,1,4,,0,,
C-20189,,,01/04/2012,,,07/03/2012,06/05/2013,7,4,0,02/03/2014,6,0,05/20/2014,7,1,09/25/2014,8,1,0,,,05/08/2015,8,1,88,,,,11/10/2015,8,1,88,,,,05-Apr-16,8,88,,,,2016/11/15,1,1,4,,88,,
C-20190,,,01/04/2012,,,07/03/2012,06/05/2013,7,4,0,02/03/2014,6,0,05/20/2014,3,1,09/25/2014,3,1,0,,,05/08/2015,3,1,0,,,,11/10/2015,3,1,0,,,,05-Apr-16,3,0,,,,2016/11/15,1,1,4,,0,,
C-20191,,,01/04/2012,,,07/03/2012,06/05/2013,2,4,0,02/03/2014,1,0,05/20/2014,3,1,09/25/2014,2,1,0,,,05/08/2015,2,1,88,,,,11/10/2015,2,1,88,,,,05-Apr-16,2,1,,,1,2016/11/15,1,1,4,,0,,
C-20192,,,,,,07/03/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-20193,,,,,,07/03/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-20194,08/18/2011,0,01/10/2012,,,07/24/2012,06/10/2013,3,4,0,02/03/2014,3,0,05/20/2014,4,1,09/30/2014,4,1,,,,05/13/2015,4,1,88,,,,11/11/2015,4,1,88,,,,05-Apr-16,4,1,,,,2016/11/15,1,1,4,,88,,
C-20195,08/18/2011,0,12/23/2011,,,07/24/2012,06/10/2013,9,4,0,02/03/2014,7,0,05/20/2014,7,1,09/30/2014,7,1,0,,,05/13/2015,9,1,0,,,,11/11/2015,9,1,0,,,,05-Apr-16,9,1,,,1,2016/11/15,1,1,4,,88,,
C-20196,08/18/2011,0,,,,07/31/2012,06/11/2013,1,4,0,02/03/2014,4,0,05/23/2014,2,1,09/30/2014,2,1,0,,,05/13/2015,2,1,88,,,,11/19/2015,2,1,88,,,,05-Apr-16,2,88,,,,2016/11/03,1,1,4,,0,,
C-20197,08/18/2011,0,01/04/2012,,,07/31/2012,,,,,,,,,,,09/30/2014,3,2,0,,,05/13/2015,3,1,1,,,1,11/19/2015,3,1,1,,,1,05-Apr-16,3,1,,,,2016/11/03,1,1,4,,0,,
C-20198,08/18/2011,0,12/23/2011,,,07/31/2012,06/11/2013,3,4,0,02/03/2014,3,0,05/23/2014,2,1,09/30/2014,2,1,1,,,05/13/2015,2,1,1,,,1,11/19/2015,2,1,1,,,1,05-Apr-16,2,1,,,,2016/11/03,1,1,4,,0,,
C-20199,08/18/2011,0,01/10/2012,,,07/31/2012,06/11/2013,4,4,0,02/03/2014,3,0,05/23/2014,4,1,09/30/2014,4,1,88,,,05/13/2015,4,1,88,,,,11/19/2015,4,1,88,,,,05-Apr-16,4,1,,,1,2016/11/03,1,1,4,,0,,
C-20200,08/18/2011,0,12/23/2011,,,07/31/2012,06/11/2013,5,4,0,02/03/2014,4,0,05/23/2014,5,1,09/30/2014,4,1,0,,,05/13/2015,4,1,1,,,1,11/19/2015,4,1,1,,,1,05-Apr-16,4,1,,,1,2016/11/03,1,1,4,,0,,
C-20201,08/17/2011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-20202,08/18/2011,0,12/23/2011,,,07/31/2012,06/11/2013,3,4,0,02/03/2014,2,0,05/23/2014,2,1,09/30/2014,4,1,0,,,05/13/2015,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,
C-20203,08/18/2011,0,12/02/2011,12/21/2012,4,07/31/2012,06/19/2013,4,4,0,05/07/2014,88,0,05/30/2014,88,88,09/30/2014,6,1,,1,1,06/28/2015,4,1,,0,,4,,,,,,,,07-Apr-16,6,,88,,,2016/11/03,1,1,4,,,,1
C-20204,08/18/2011,0,,12/20/2012,2,07/31/2012,09/01/2013,88,88,88,02/03/2014,5,0,,,,,,,,,,06/28/2015,7,1,,0,,3,,,,,,,,15-Apr-16,8,,88,,,2016/11/03,1,1,4,,,0,0
C-20205,08/18/2011,0,,12/20/2012,3,07/31/2012,06/04/2013,1,4,0,02/03/2014,3,0,05/26/2014,3,1,09/30/2014,3,1,0,,,05/07/2015,3,1,88,,,,11/24/2015,3,1,88,,,,,,,,,,2016/11/03,1,1,4,,0,,
C-20206,,,,12/20/2012,2,07/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C-20207,08/18/2011,0,,12/21/2012,5,07/31/2012,,,,,02/03/2014,10,0,05/26/2014,14,1,09/30/2014,9,1,,0,,08/21/2015,10,1,1,,,1,11/24/2015,5,1,,88,,,12-Apr-16,5,,88,,,2016/11/03,1,1,4,,,0,0
C-20208,08/15/2011,0,,12/21/2012,5,05/09/2012,06/04/2013,6,4,0,02/03/2014,6,0,05/26/2014,6,1,09/30/2014,6,1,,1,1,08/21/2015,5,1,,88,,,,,,,,,,06-Apr-16,4,,88,,,2016/11/03,1,1,4,,,0,0
C-20209,08/15/2011,0,,12/20/2012,3,07/31/2012,06/04/2013,6,4,0,02/03/2014,8,0,05/20/2014,8,1,09/30/2014,5,1,0,,,05/06/2015,4,1,1,,,2,,,,,,,,06-Apr-16,4,1,,,1,,,,,,,,
C-20210,08/15/2011,0,,12/20/2012,4,07/31/2012,06/04/2013,7,4,0,02/03/2014,7,0,05/20/2014,6,1,09/30/2014,9,1,,88,,05/06/2015,9,1,,0,,2,,,,,,,,,,,,,,2016/10/31,1,1,4,,,,1
C-20211,08/17/2011,0,12/23/2011,10/30/2012,5,07/03/2012,06/04/2013,4,4,0,01/30/2014,4,0,05/20/2014,4,1,10/01/2014,4,1,88,,,05/07/2015,2,1,1,,,1,11/24/2015,2,1,1,,,1,04-Apr-16,2,1,,,1,2016/10/31,1,1,4,,0,,
C-20212,08/17/2011,0,12/23/2011,10/30/2012,7,07/03/2012,06/04/2013,4,4,0,01/30/2014,6,0,05/20/2014,4,1,10/01/2014,4,1,0,,,05/07/2015,4,1,1,,,1,11/24/2015,4,1,1,,,1,04-Apr-16,4,1,,,1,2016/10/31,1,1,4,,0,,
C-20213,08/18/2011,0,12/23/2011,10/30/2012,8,07/03/2012,06/04/2013,6,4,0,01/30/2014,8,0,05/20/2014,6,1,,,,,,,05/07/2015,7,1,88,,,,11/24/2015,7,1,88,,,,04-Apr-16,2,88,,,,2016/10/31,1,1,4,,0,,
C-20214,08/17/2011,0,12/23/2011,10/30/2012,88,07/03/2012,06/04/2013,2,4,0,01/30/2014,3,0,05/20/2014,3,1,10/01/2014,3,1,0,,,05/07/2015,3,1,88,,,,11/24/2015,3,1,88,,,,04-Apr-16,3,88,,,,2016/10/31,1,1,4,,0,,
C-20215,08/17/2011,0,12/23/2011,10/30/2012,3,07/03/2012,06/04/2013,,4,0,01/30/2014,4,0,05/20/2014,3,1,10/01/2014,3,1,88,,,05/07/2015,2,1,1,,,1,11/24/2015,2,1,1,,,1,04-Apr-16,2,1,,,1,2016/10/31,1,1,4,,0,,
C-20216,08/17/2011,0,12/23/2011,10/30/2012,5,07/03/2012,06/04/2013,,4,0,01/30/2014,4,0,05/20/2014,8,1,10/01/2014,8,1,1,,,05/07/2015,6,1,88,,,,11/24/2015,6,1,1,,,1,04-Apr-16,6,1,,,1,2016/10/31,1,1,4,,0,,
C-20217,08/17/2011,0,,10/30/2012,88,07/03/2012,05/28/2013,9,4,0,01/30/2014,9,0,05/20/2014,9,1,10/01/2014,9,1,0,,,05/07/2015,9,1,88,,,,11/24/2015,9,1,1,,,1,04-Apr-16,7,1,,,1,2016/10/31,1,1,4,,0,,
C-20218,08/17/2011,0,,10/30/2012,8,07/03/2012,,,,,01/30/2014,5,0,05/20/2014,5,1,,,,,,,05/07/2015,5,1,1,,,1,,,,,,,,04-Apr-16,2,1,,,1,2016/10/31,1,1,4,,0,,
C-20219,08/17/2011,0,12/23/2011,10/30/2012,4,07/03/2012,,,,,01/30/2014,4,0,05/20/2014,8,1,,,,,,,05/07/2015,7,1,1,,,1,09/29/2015,7,1,1,,,1,04-Apr-16,7,1,,,1,2016/10/31,1,1,4,,88,,
C-20220,08/17/2011,0,,10/30/2012,2,07/03/2012,08/12/2013,5,4,0,01/30/2014,8,0,05/20/2014,3,1,10/06/2014,3,1,88,,,05/07/2015,3,1,1,,,1,09/29/2015,3,1,1,,,1,04-Apr-16,2,1,,,,2016/10/31,1,1,4,,0,,
C-20221,08/17/2011,0,,10/30/2012,1,07/03/2012,,,,,01/30/2014,3,0,05/20/2014,2,1,10/06/2014,2,1,0,,,05/07/2015,3,1,0,,,,09/29/2015,3,1,0,,,,04-Apr-16,3,0,,,,2016/10/31,1,1,4,,0,,
C-20222,08/17/2011,0,12/23/2011,10/30/2012,1,07/03/2012,05/28/2013,1,4,0,01/30/2014,3,0,05/20/2014,3,1,10/09/2014,3,1,0,,,05/07/2015,3,1,1,,,2,09/29/2015,3,1,1,,,1,04-Apr-16,3,1,,,1,2016/10/31,1,1,4,,0,,
